Question,qtype
"Could palpitations, nodal_skin_eruptions, obesity, muscle_pain, slurred_speech, rusty_sputum, muscle_wasting, internal_itching, coma, bruising, dizziness, pain_in_anal_region, abnormal_menstruation, cramps, swollen_blood_vessels, receiving_unsterile_injections be signs of a specific disease?",symptoms
"What might be the condition if I have palpitations, nodal_skin_eruptions, obesity, muscle_pain, slurred_speech, rusty_sputum, muscle_wasting, internal_itching, coma, bruising, dizziness, pain_in_anal_region, abnormal_menstruation, cramps, swollen_blood_vessels, receiving_unsterile_injections?",symptoms
"Please identify the disease with these symptoms: palpitations, nodal_skin_eruptions, obesity, muscle_pain, slurred_speech, rusty_sputum, muscle_wasting, internal_itching, coma, bruising, dizziness, pain_in_anal_region, abnormal_menstruation, cramps, swollen_blood_vessels, receiving_unsterile_injections",symptoms
"I have bladder_discomfort, blurred_and_distorted_vision, high_fever, hip_joint_pain, skin_peeling, silver_like_dusting, visual_disturbances, abnormal_menstruation, altered_sensorium, cold_hands_and_feets, blister, yellow_crust_ooze, swelling_of_stomach, ulcers_on_tongue, sunken_eyes, family_history, what is the name of this disease?",symptoms
"I feel bladder_discomfort, blurred_and_distorted_vision, high_fever, hip_joint_pain, skin_peeling, silver_like_dusting, visual_disturbances, abnormal_menstruation, altered_sensorium, cold_hands_and_feets, blister, yellow_crust_ooze, swelling_of_stomach, ulcers_on_tongue, sunken_eyes, family_history, what disease is this?",symptoms
"Experiencing bladder_discomfort, blurred_and_distorted_vision, high_fever, hip_joint_pain, skin_peeling, silver_like_dusting, visual_disturbances, abnormal_menstruation, altered_sensorium, cold_hands_and_feets, blister, yellow_crust_ooze, swelling_of_stomach, ulcers_on_tongue, sunken_eyes, family_history, what might this indicate?",symptoms
"With symptoms like bladder_discomfort, blurred_and_distorted_vision, high_fever, hip_joint_pain, skin_peeling, silver_like_dusting, visual_disturbances, abnormal_menstruation, altered_sensorium, cold_hands_and_feets, blister, yellow_crust_ooze, swelling_of_stomach, ulcers_on_tongue, sunken_eyes, family_history, what could be the illness?",symptoms
"What disease causes bladder_discomfort, blurred_and_distorted_vision, high_fever, hip_joint_pain, skin_peeling, silver_like_dusting, visual_disturbances, abnormal_menstruation, altered_sensorium, cold_hands_and_feets, blister, yellow_crust_ooze, swelling_of_stomach, ulcers_on_tongue, sunken_eyes, family_history?",symptoms
"Which condition includes bladder_discomfort, blurred_and_distorted_vision, high_fever, hip_joint_pain, skin_peeling, silver_like_dusting, visual_disturbances, abnormal_menstruation, altered_sensorium, cold_hands_and_feets, blister, yellow_crust_ooze, swelling_of_stomach, ulcers_on_tongue, sunken_eyes, family_history as symptoms?",symptoms
"I suffer from bladder_discomfort, blurred_and_distorted_vision, high_fever, hip_joint_pain, skin_peeling, silver_like_dusting, visual_disturbances, abnormal_menstruation, altered_sensorium, cold_hands_and_feets, blister, yellow_crust_ooze, swelling_of_stomach, ulcers_on_tongue, sunken_eyes, family_history, what could be wrong?",symptoms
"Having bladder_discomfort, blurred_and_distorted_vision, high_fever, hip_joint_pain, skin_peeling, silver_like_dusting, visual_disturbances, abnormal_menstruation, altered_sensorium, cold_hands_and_feets, blister, yellow_crust_ooze, swelling_of_stomach, ulcers_on_tongue, sunken_eyes, family_history, could you tell me the disease?",symptoms
"If I'm experiencing bladder_discomfort, blurred_and_distorted_vision, high_fever, hip_joint_pain, skin_peeling, silver_like_dusting, visual_disturbances, abnormal_menstruation, altered_sensorium, cold_hands_and_feets, blister, yellow_crust_ooze, swelling_of_stomach, ulcers_on_tongue, sunken_eyes, family_history, what is the diagnosis?",symptoms
"My symptoms are bladder_discomfort, blurred_and_distorted_vision, high_fever, hip_joint_pain, skin_peeling, silver_like_dusting, visual_disturbances, abnormal_menstruation, altered_sensorium, cold_hands_and_feets, blister, yellow_crust_ooze, swelling_of_stomach, ulcers_on_tongue, sunken_eyes, family_history, what disease do I have?",symptoms
"What illness matches these symptoms: bladder_discomfort, blurred_and_distorted_vision, high_fever, hip_joint_pain, skin_peeling, silver_like_dusting, visual_disturbances, abnormal_menstruation, altered_sensorium, cold_hands_and_feets, blister, yellow_crust_ooze, swelling_of_stomach, ulcers_on_tongue, sunken_eyes, family_history?",symptoms
"Could bladder_discomfort, blurred_and_distorted_vision, high_fever, hip_joint_pain, skin_peeling, silver_like_dusting, visual_disturbances, abnormal_menstruation, altered_sensorium, cold_hands_and_feets, blister, yellow_crust_ooze, swelling_of_stomach, ulcers_on_tongue, sunken_eyes, family_history be signs of a specific disease?",symptoms
"What might be the condition if I have bladder_discomfort, blurred_and_distorted_vision, high_fever, hip_joint_pain, skin_peeling, silver_like_dusting, visual_disturbances, abnormal_menstruation, altered_sensorium, cold_hands_and_feets, blister, yellow_crust_ooze, swelling_of_stomach, ulcers_on_tongue, sunken_eyes, family_history?",symptoms
"Please identify the disease with these symptoms: bladder_discomfort, blurred_and_distorted_vision, high_fever, hip_joint_pain, skin_peeling, silver_like_dusting, visual_disturbances, abnormal_menstruation, altered_sensorium, cold_hands_and_feets, blister, yellow_crust_ooze, swelling_of_stomach, ulcers_on_tongue, sunken_eyes, family_history",symptoms
"I have congestion, throat_irritation, blurred_and_distorted_vision, nausea, cough, what is the name of this disease?",symptoms
"I feel congestion, throat_irritation, blurred_and_distorted_vision, nausea, cough, what disease is this?",symptoms
"Experiencing congestion, throat_irritation, blurred_and_distorted_vision, nausea, cough, what might this indicate?",symptoms
"With symptoms like congestion, throat_irritation, blurred_and_distorted_vision, nausea, cough, what could be the illness?",symptoms
"What disease causes congestion, throat_irritation, blurred_and_distorted_vision, nausea, cough?",symptoms
"Which condition includes congestion, throat_irritation, blurred_and_distorted_vision, nausea, cough as symptoms?",symptoms
"I suffer from congestion, throat_irritation, blurred_and_distorted_vision, nausea, cough, what could be wrong?",symptoms
"Having congestion, throat_irritation, blurred_and_distorted_vision, nausea, cough, could you tell me the disease?",symptoms
"If I'm experiencing congestion, throat_irritation, blurred_and_distorted_vision, nausea, cough, what is the diagnosis?",symptoms
"My symptoms are congestion, throat_irritation, blurred_and_distorted_vision, nausea, cough, what disease do I have?",symptoms
"What illness matches these symptoms: congestion, throat_irritation, blurred_and_distorted_vision, nausea, cough?",symptoms
"Could congestion, throat_irritation, blurred_and_distorted_vision, nausea, cough be signs of a specific disease?",symptoms
"What might be the condition if I have congestion, throat_irritation, blurred_and_distorted_vision, nausea, cough?",symptoms
"Please identify the disease with these symptoms: congestion, throat_irritation, blurred_and_distorted_vision, nausea, cough",symptoms
"I have belly_pain, chest_pain, continuous_sneezing, passage_of_gases, slurred_speech, movement_stiffness, excessive_hunger, acidity, acute_liver_failure, stiff_neck, abdominal_pain, muscle_weakness, foul_smell_of urine, what is the name of this disease?",symptoms
"I feel belly_pain, chest_pain, continuous_sneezing, passage_of_gases, slurred_speech, movement_stiffness, excessive_hunger, acidity, acute_liver_failure, stiff_neck, abdominal_pain, muscle_weakness, foul_smell_of urine, what disease is this?",symptoms
"Experiencing belly_pain, chest_pain, continuous_sneezing, passage_of_gases, slurred_speech, movement_stiffness, excessive_hunger, acidity, acute_liver_failure, stiff_neck, abdominal_pain, muscle_weakness, foul_smell_of urine, what might this indicate?",symptoms
"With symptoms like belly_pain, chest_pain, continuous_sneezing, passage_of_gases, slurred_speech, movement_stiffness, excessive_hunger, acidity, acute_liver_failure, stiff_neck, abdominal_pain, muscle_weakness, foul_smell_of urine, what could be the illness?",symptoms
"What disease causes belly_pain, chest_pain, continuous_sneezing, passage_of_gases, slurred_speech, movement_stiffness, excessive_hunger, acidity, acute_liver_failure, stiff_neck, abdominal_pain, muscle_weakness, foul_smell_of urine?",symptoms
"Which condition includes belly_pain, chest_pain, continuous_sneezing, passage_of_gases, slurred_speech, movement_stiffness, excessive_hunger, acidity, acute_liver_failure, stiff_neck, abdominal_pain, muscle_weakness, foul_smell_of urine as symptoms?",symptoms
"I suffer from belly_pain, chest_pain, continuous_sneezing, passage_of_gases, slurred_speech, movement_stiffness, excessive_hunger, acidity, acute_liver_failure, stiff_neck, abdominal_pain, muscle_weakness, foul_smell_of urine, what could be wrong?",symptoms
"Having belly_pain, chest_pain, continuous_sneezing, passage_of_gases, slurred_speech, movement_stiffness, excessive_hunger, acidity, acute_liver_failure, stiff_neck, abdominal_pain, muscle_weakness, foul_smell_of urine, could you tell me the disease?",symptoms
"If I'm experiencing belly_pain, chest_pain, continuous_sneezing, passage_of_gases, slurred_speech, movement_stiffness, excessive_hunger, acidity, acute_liver_failure, stiff_neck, abdominal_pain, muscle_weakness, foul_smell_of urine, what is the diagnosis?",symptoms
"My symptoms are belly_pain, chest_pain, continuous_sneezing, passage_of_gases, slurred_speech, movement_stiffness, excessive_hunger, acidity, acute_liver_failure, stiff_neck, abdominal_pain, muscle_weakness, foul_smell_of urine, what disease do I have?",symptoms
"What illness matches these symptoms: belly_pain, chest_pain, continuous_sneezing, passage_of_gases, slurred_speech, movement_stiffness, excessive_hunger, acidity, acute_liver_failure, stiff_neck, abdominal_pain, muscle_weakness, foul_smell_of urine?",symptoms
"Could belly_pain, chest_pain, continuous_sneezing, passage_of_gases, slurred_speech, movement_stiffness, excessive_hunger, acidity, acute_liver_failure, stiff_neck, abdominal_pain, muscle_weakness, foul_smell_of urine be signs of a specific disease?",symptoms
"What might be the condition if I have belly_pain, chest_pain, continuous_sneezing, passage_of_gases, slurred_speech, movement_stiffness, excessive_hunger, acidity, acute_liver_failure, stiff_neck, abdominal_pain, muscle_weakness, foul_smell_of urine?",symptoms
"Please identify the disease with these symptoms: belly_pain, chest_pain, continuous_sneezing, passage_of_gases, slurred_speech, movement_stiffness, excessive_hunger, acidity, acute_liver_failure, stiff_neck, abdominal_pain, muscle_weakness, foul_smell_of urine",symptoms
"I have mild_fever, history_of_alcohol_consumption, bladder_discomfort, malaise, knee_pain, red_sore_around_nose, fatigue, prominent_veins_on_calf, blurred_and_distorted_vision, dehydration, what is the name of this disease?",symptoms
"I feel mild_fever, history_of_alcohol_consumption, bladder_discomfort, malaise, knee_pain, red_sore_around_nose, fatigue, prominent_veins_on_calf, blurred_and_distorted_vision, dehydration, what disease is this?",symptoms
"Experiencing mild_fever, history_of_alcohol_consumption, bladder_discomfort, malaise, knee_pain, red_sore_around_nose, fatigue, prominent_veins_on_calf, blurred_and_distorted_vision, dehydration, what might this indicate?",symptoms
"With symptoms like mild_fever, history_of_alcohol_consumption, bladder_discomfort, malaise, knee_pain, red_sore_around_nose, fatigue, prominent_veins_on_calf, blurred_and_distorted_vision, dehydration, what could be the illness?",symptoms
"What disease causes mild_fever, history_of_alcohol_consumption, bladder_discomfort, malaise, knee_pain, red_sore_around_nose, fatigue, prominent_veins_on_calf, blurred_and_distorted_vision, dehydration?",symptoms
"Which condition includes mild_fever, history_of_alcohol_consumption, bladder_discomfort, malaise, knee_pain, red_sore_around_nose, fatigue, prominent_veins_on_calf, blurred_and_distorted_vision, dehydration as symptoms?",symptoms
"I suffer from mild_fever, history_of_alcohol_consumption, bladder_discomfort, malaise, knee_pain, red_sore_around_nose, fatigue, prominent_veins_on_calf, blurred_and_distorted_vision, dehydration, what could be wrong?",symptoms
"Having mild_fever, history_of_alcohol_consumption, bladder_discomfort, malaise, knee_pain, red_sore_around_nose, fatigue, prominent_veins_on_calf, blurred_and_distorted_vision, dehydration, could you tell me the disease?",symptoms
